No,HOME_PORT,MONTH,YEAR,SST,FISHING_SCHEDULE,DATA_SOURCE,MACROZONE,ILAND,REGION,DISTANCE,LAT,LON,DIVERS,DIVING HOURS,CPUE
911,Ayora,Oct,2002,21.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,13.8,-0.74488,-90.45055,2,6,0.027777778
912,Ayora,Oct,2002,21.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,13.8,-0.73569,-90.45936,2,7,0.057142857
913,Ayora,Oct,2002,21.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7098,-90.51611,2,6,0.058333333
914,Ayora,Oct,2002,21.9,Night,Observer,Santiago,Santiago,Centre- South,59,-0.21452,-90.84006,2,5,0.55
915,Ayora,Oct,2002,21.9,Day,Observer,Santiago,Santiago,Centre- South,59,-0.16786,-90.83315,2,4,0.075
916,Ayora,Oct,2002,21.9,Day,Observer,Santiago,Santiago,Centre- South,59,-0.17171,-90.83148,6,5,2.24
917,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,5.62,-0.7354,-90.2324,1,3,1.833333333
918,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,2,4,0.1125
919,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,5,0.26
920,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,7,0.2
921,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,6,0.116666667
922,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,13,-0.74564,-90.44894,1,16,0.03125
923,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,4,0.85
924,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,20,0.07
925,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,6,0.2
926,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,4,0.45
927,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,2,6,0.166666667
928,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,5,0.44
929,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,1,6,0.116666667
930,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,5,1.72
931,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,17.4,-0.7097,-90.5209,1,3,0.15
932,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,5,0.22
933,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,6,0.416666667
934,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,3,0.766666667
935,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,4,0.125
936,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,2,16,0.075
937,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,5,0.22
938,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,2,5,0.465
939,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,2,4,0.529166667
940,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,2,7,0.142857143
941,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,7,0.1
942,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,5,0.14
943,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,13,-0.74564,-90.44894,1,5,0.54
944,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,13,-0.74564,-90.44894,1,5,0.64
945,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,5,0.1
946,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,5,0.72
947,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,5,0.26
948,Ayora,Nov,2002,23.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.72811,-90.46694,2,7,0.128571429
949,Ayora,Nov,2002,23.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,13,-0.75996,-90.42019,2,6.5,0.130769231
950,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,5,0.64
951,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,2,3,0.083333333
952,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,14,0.357142857
953,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,2,8,0.03125
954,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,5,0.4
955,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,26.5,-0.57354,-90.53749,1,24,0.25
956,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,13,-0.74564,-90.44894,2,7,0.035714286
957,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,3,0.75
958,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,2,24,0.014583333
959,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,2,5,0.2
960,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,3,0.9
961,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,4,0.225
962,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,4,0.35
963,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,4,2.625
964,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,2,12,0.0625
965,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,4,0.25
966,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,6,0.833333333
967,Ayora,Nov,2002,23.7,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,20,0.045
968,Ayora,Nov,2002,23.7,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,6,0.15
969,Ayora,Nov,2002,23.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,13,-0.74672,-90.44568,2,5,0.07
970,Ayora,Nov,2002,23.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,13,-0.75404,-90.43543,2,5.5,0.048484848
971,Ayora,Nov,2002,23.7,Day,Observer,Santa Cruz,Santa Cruz,Centre- South,13.8,-0.72936,-90.46486,2,4,0.070833333
972,Ayora,Nov,2002,23.7,Night,Observer,Santa Cruz,Santa Cruz,Centre- South,13,-0.75733,-90.42595,2,4,0.116666667
973,Ayora,Dec,2002,24.4,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,2,12,0.208333333
974,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,2,7,0.064285714
975,Ayora,Dec,2002,24.4,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,26.5,-0.57354,-90.53749,2,15,0.303333333
976,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,4,0.375
977,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,2,4,0.225
978,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,2,5,0.86
979,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,6,0.15
980,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,6,0.45
981,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,6,0.383333333
982,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,5,0.4
983,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,4,0.75
984,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,5,0.14
985,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,4,0.125
986,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,4,0.1125
987,Ayora,Dec,2002,24.4,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,16,0.90625
988,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,4.5,0.1
989,Ayora,Dec,2002,24.4,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,1,10,0.045
990,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,4,0.1125
991,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,1,5,0.408
992,Ayora,Dec,2002,24.4,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,1,25,0.3
993,Ayora,Dec,2002,24.4,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,2,14,0.25
994,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,5,0.4
995,Ayora,Dec,2002,24.4,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,5,1.1
996,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,4.5,0.302222222
997,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14,-0.73309,-90.4665,2,33,0.117121212
998,Ayora,Dec,2002,24.4,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,2,25,0.05
999,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,21.2,-0.654,-90.5493,1,60,0.196666667
1000,Ayora,Dec,2002,24.4,Night,Landing,Santa Cruz,Santa Cruz,Centre- South,11.3,-0.7485,-90.4464,2,3,0.533333333
1001,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,5,1.72
1002,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,33.6,-0.514,-90.4798,1,48,0.302083333
1003,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,9.51,-0.75504,-90.42136,1,6,0.3
1004,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,7.42,-0.71,-90.2128,1,6,0.533333333
1005,Ayora,Dec,2002,24.4,Day,Landing,Santa Cruz,Santa Cruz,Centre- South,14.6,-0.7236,-90.4896,1,8,0.1125
1006,Ayora,Nov,2003,,Day,Landing,Wolf,Wolf,North,177,1.391311,-91.829283,5,66,0.061969697
1007,Ayora,Sep,2003,21.7,Night,Landing,Genovesa,Genovesa,North,71.1,0.3123,-89.9583,1,24,0.008333333
1008,Ayora,Sep,2003,21.7,Day,Landing,Isabela Norte y Este,Isabela,West,90.6,0.1711,-91.3558,2,25,0.0128
1009,Ayora,Sep,2003,21.7,Day,Landing,Isabela Norte y Este,Isabela,West,90.6,0.1711,-91.3558,2,25,0.0128
1010,Ayora,Sep,2003,21.7,Day,Observer,Isabela Norte y Este,Isabela,West,42.2,-0.63742,-90.87477,1,4,2
1011,Ayora,Sep,2003,21.7,Day,Observer,Isabela Norte y Este,Isabela,West,104,0.06442,-91.50484,1,6,0.416666667
1012,Ayora,Sep,2003,21.7,Day,Observer,Isabela Norte y Este,Isabela,West,42.2,-0.63742,-90.87477,2,4,0.875
1013,Ayora,Sep,2003,21.7,Day,Observer,Isabela Norte y Este,Isabela,West,50.3,-0.41345,-90.97452,2,5,0.25
1014,Ayora,Sep,2003,21.7,Day,Observer,Isabela Norte y Este,Isabela,West,50.3,-0.41559,-90.97243,1,4,0.375
1015,Ayora,Sep,2003,21.7,Day,Observer,Isabela Norte y Este,Isabela,West,90.6,0.16849,-91.33713,2,4,0.44
1016,Ayora,Sep,2003,21.7,Day,Observer,Isabela Norte y Este,Isabela,West,90.6,0.17005,-91.34121,2,9,0.083333333
1017,Ayora,Sep,2003,21.7,Day,Observer,Isabela Norte y Este,Isabela,West,90.6,0.17005,-91.34121,1,9,0.055555556
1018,Ayora,Sep,2003,21.7,Day,Observer,Isabela Norte y Este,Isabela,West,90.6,0.17005,-91.34121,1,4,0.15
1019,Ayora,Sep,2003,21.7,Night,Observer,Isabela Norte y Este,Isabela,West,104,0.06442,-91.50484,2,5,0.05
1020,Ayora,Sep,2003,21.7,Night,Observer,Isabela Norte y Este,Isabela,West,104,0.06442,-91.50484,2,5,1.36
1021,Ayora,Sep,2003,21.7,Day,Landing,Isabela Norte y Este,Isabela,West,61.2,-0.3039,-91.0875,1,12,0.191666667
1022,Ayora,Sep,2003,21.7,Day,Observer,Isabela Norte y Este,Isabela,West,90.6,0.17005,-91.34121,9,4,0.169444444
1023,Ayora,Sep,2003,21.7,Day,Observer,Isabela Norte y Este,Isabela,West,104,0.10562,-91.48187,9,5,0.077777778
1024,Ayora,Sep,2003,21.7,Day,Observer,Isabela Norte y Este,Isabela,West,104,0.10562,-91.48187,1,5,0.1
1025,Villamil,Sep,2003,21.7,Day,Landing,Isabela Norte y Este,Isabela,West,40.8,-0.58936,-90.94234,2,4,0.8
1026,Villamil,Sep,2003,21.7,Day,Landing,Isabela Norte y Este,Isabela,West,40.8,-0.58936,-90.94234,1,4,1.825
1027,Baquerizo,Sep,2003,21.7,Night,Landing,Isabela Norte y Este,Isabela,West,88.3,-0.4944,-90.95,2,16,0.1025
1028,Ayora,Sep,2003,20.6,Day,Landing,Isabela Oeste,Isabela,West,129,-0.03656,-91.43063,1,12,0.013888889
1029,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,134,-0.20402,-91.38708,1,5,0.2
1030,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,117,-0.38585,-91.24987,1,5,1
1031,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,117,-0.43544,-91.23636,1,5,0.1
1032,Ayora,Sep,2003,20.6,Night,Observer,Isabela Oeste,Isabela,West,138,-0.0627,-91.40737,2,4,0.25
1033,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,134,-0.20402,-91.38708,1,5,0.5
1034,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,134,-0.20402,-91.38708,2,5,0.2
1035,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,134,-0.20402,-91.38708,2,5,0.05
1036,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,117,-0.38585,-91.24987,2,5,0.35
1037,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,117,-0.38585,-91.24987,2,5,0.9
1038,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,117,-0.38585,-91.24987,2,5,0.45
1039,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,117,-0.38585,-91.24987,1,5,1
1040,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,117,-0.38585,-91.24987,1,5,1
1041,Ayora,Sep,2003,20.6,Day,Landing,Isabela Oeste,Isabela,West,117,-0.43544,-91.23636,2,5,0.34
1042,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,138,-0.0627,-91.40737,9,4,0.055555556
1043,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,134,-0.20402,-91.38708,9,5,0.133333333
1044,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,117,-0.38585,-91.24987,9,5,0.711111111
1045,Ayora,Sep,2003,20.6,Day,Observer,Isabela Oeste,Isabela,West,117,-0.38585,-91.24987,9,5,1.08
1046,Villamil,Sep,2003,20.6,Day,Landing,Isabela Oeste,Isabela,West,76.7,-0.43544,-91.23636,1,15,0.576
1047,Villamil,Sep,2003,20.6,Day,Landing,Isabela Oeste,Isabela,West,76.7,-0.43544,-91.23636,2,19,0.226315789
1048,Villamil,Sep,2003,20.6,Day,Landing,Isabela Oeste,Isabela,West,76.7,-0.43544,-91.23636,2,10,0.385
1049,Villamil,Sep,2003,20.6,Day,Landing,Isabela Oeste,Isabela,West,51.7,-0.74136,-91.3916,1,32,0.225
1050,Ayora,Sep,2003,20.9,Night,Landing,Isabela Sur,Isabela,West,33.3,-0.79173,-90.81927,1,2.5,2.092
1051,Villamil,Sep,2003,20.9,Day,Observer,Isabela Sur,Isabela,West,3.7,-0.97038,-90.95766,1,2,0.7
1052,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,17,-0.79173,-90.81927,1,6,0.083333333
1053,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,17,-0.79173,-90.81927,1,3,0.366666667
1054,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,17,-0.79173,-90.81927,1,4,0.675
1055,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,0.28
1056,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,0.636
1057,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,4,0.285
1058,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,4,1.475
1059,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,0.303333333
1060,Villamil,Sep,2003,20.9,Day,Observer,Isabela Sur,Isabela,West,4.83,-0.97607,-90.98473,1,5,0.818
1061,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,2.5,0.56
1062,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,2,5,1.05
1063,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,2,5,1.45
1064,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,4,0.5
1065,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,2,5,0.18
1066,Villamil,Sep,2003,20.9,Day,Observer,Isabela Sur,Isabela,West,4.83,-0.97607,-90.98473,1,3,1.066666667
1067,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,4,0.35
1068,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,0.466666667
1069,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,0.3
1070,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,2,2,1.2
1071,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,0.9
1072,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,0.6
1073,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,1.36
1074,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,1.28
1075,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,0.366666667
1076,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,2,3,0.666666667
1077,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,0.62
1078,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,2.5
1079,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,1.5
1080,Villamil,Sep,2003,20.9,Night,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,5,1.82
1081,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,3,1.666666667
1082,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,4.83,-1.0041,-91.039,1,4,2.1
1083,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,2,14,0.525714286
1084,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,2,5,0.5
1085,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,1,1,1.8
1086,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,1,3,1.066666667
1087,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,1,5,1.36
1088,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,1,4,0.5
1089,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,1,4,1.75
1090,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,2,8,0.76875
1091,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,2,8,1.39375
1092,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,14.7,-1.05069,-91.17433,1,4,1.65
1093,Villamil,Sep,2003,20.9,Night,Landing,Isabela Sur,Isabela,West,1.93,-0.97723,-90.98803,1,2,0.57
1094,Villamil,Sep,2003,20.9,Night,Landing,Isabela Sur,Isabela,West,1.93,-0.97723,-90.98803,1,2,0.115
1095,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,1.93,-0.97723,-90.98803,2,5,0.682
1096,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,1.93,-0.97723,-90.98803,1,1,1.1
1097,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,1.93,-0.97723,-90.98803,1,3,0.833333333
1098,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,1.93,-0.97723,-90.98803,1,5,1.1
1099,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,2,10,0.65
1100,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,12.2,-1.0394,-91.1467,1,15,1.986666667
1101,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,34.2,-0.95519,-91.461,2,15,0.29
1102,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,3,0.453333333
1103,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,2,4,0.68125
1104,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,1.535
1105,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,2,4,0.275
1106,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,3,2.666666667
1107,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,5,0.64
1108,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,5,0.96
1109,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,5,2.1
1110,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,5,2.18
1111,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,2,5,0.95
1112,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,0.4
1113,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,4,1.375
1114,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,5,1.22
1115,Villamil,Sep,2003,20.9,Day,Landing,Isabela Sur,Isabela,West,9.18,-1.02,-91.1,1,5,1.14
